"","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_renovated","zipcode","yr_old"
"19591",263,4,NA,1340,8700,2,0,0,3,6,1340,0,0,98188,63
"19592",257,3,2,1397,18000,1,0,0,3,7,1397,0,2014,98092,56
"19593",725,4,2,3750,218506,2,0,0,3,10,3750,0,0,98092,30
"19594",300,3,2,2000,7560,1,0,0,3,7,1400,600,0,98055,42
"19595",328,3,2,2250,7904,2,0,0,3,8,2250,0,0,98001,23
"19596",187.5,3,1,840,8400,1,0,0,3,6,840,0,0,98023,62
"19597",400,3,1,1100,5100,2,0,0,4,7,1100,0,0,98117,121
"19598",515,3,2,1660,5100,1,0,0,4,7,1210,450,0,98136,67
"19599",1410,2,2,2180,18525,1,1,4,5,9,1580,NA,0,98146,69
"19600",235,3,1,1460,8400,1,0,0,3,7,1460,0,0,98055,63
"19601",669,4,2,2470,4945,2,0,0,3,8,2470,0,0,98053,9
"19602",282,3,1,1250,13503,2,0,0,4,6,1250,0,0,98065,90
"19603",663,3,2,1480,3876,1,0,0,5,7,860,620,0,98117,93
"19604",279.9,3,3,2240,5000,2,0,0,3,9,1540,700,0,98198,32
"19605",335,3,2,1570,7200,1,0,0,4,7,1570,0,0,98155,69
"19606",689,4,3,3250,10000,2,0,0,3,9,3250,0,0,98155,7
"19607",413.1,3,2,1790,231303,1,0,0,3,7,1250,540,0,98077,41
"19608",506.95,3,2,2080,4931,2,0,0,3,8,2080,0,0,98065,21
"19609",500,3,2,1480,1171,3,0,0,3,8,1480,0,0,98112,15
"19610",540,5,3,3610,9775,2,0,0,3,8,3610,0,0,98038,18
"19611",812,3,2,2040,4559,2,0,0,3,9,2040,0,0,98122,23
"19612",1200,4,3,3850,19842,2,0,3,3,11,3180,670,0,98074,32
"19613",370,3,2,3230,35306,2,0,0,3,9,3230,0,0,98092,34
"19614",338,3,2,2440,23512,1,0,0,3,6,1640,800,0,98148,88
"19615",185,4,1,1490,6600,1,0,0,3,7,1490,0,0,98168,52
"19616",450,3,1,1150,35415,1,0,0,4,7,1010,NA,0,98008,71
"19617",451,2,1,900,6000,1,0,0,3,7,900,0,2004,98115,77
"19618",785,4,2,3210,24527,2,0,0,3,11,3210,0,0,98074,37
"19619",850,5,3,3900,5250,2,0,1,5,8,2620,1280,0,98116,90
"19620",235,3,1,1240,18000,1,0,0,2,7,1240,0,0,98198,78
"19621",1150,3,2,1760,6788,2,1,4,3,7,1760,0,1960,98125,81
"19622",377.5,3,2,1410,1377,2,0,0,3,7,1290,120,0,98027,16
"19623",825.5,3,2,2780,11964,2,NA,0,3,9,2780,0,0,98034,12
"19624",1059.5,5,3,3230,3825,2,0,0,3,9,2480,750,0,98117,7
"19625",880,5,4,4600,8764,2,0,0,3,10,3180,1420,NA,98006,14
"19626",413.8,3,2,1440,4421,1,0,0,3,8,1440,0,0,98053,14
"19627",504.2,2,2,1200,1687,3,0,0,3,8,1200,0,0,98103,13
"19628",421.5,4,NA,2793,5703,2,0,0,3,9,2793,0,0,98030,12
"19629",855.169,4,2,2970,5050,2,0,0,3,8,2970,0,0,98052,7
"19630",380,3,2,1440,3218,1,0,0,3,7,850,590,0,98106,13
"19631",580,3,NA,1480,1026,3,0,0,3,8,1480,0,0,98103,7
"19632",377,NA,2,1870,5333,2,0,0,3,8,1870,0,0,98019,9
"19633",329.9,4,3,2475,4000,2,NA,0,3,7,2475,0,0,98002,7
"19634",921.8,4,2,2950,7024,2,0,0,3,NA,2950,0,0,98199,9
"19635",529.5,3,2,1410,NA,3,0,0,3,9,1410,0,0,98116,7
"19636",363.99,4,2,2240,3712,2,0,0,3,8,2240,NA,0,98038,7
"19637",834.95,5,3,3230,6500,2,0,NA,3,9,3230,0,0,98074,7
"19638",399,3,2,2100,31550,1,0,0,3,8,2100,0,0,98014,11
"19639",338.9,3,2,1936,9495,1,0,0,3,8,1936,0,0,98030,8
"19640",419.95,3,2,3120,6000,2,0,0,3,9,3120,0,0,98038,14
"19641",493,4,2,2070,4270,2,0,0,3,8,2070,0,0,98028,11
"19642",650,4,2,3700,4500,2,0,0,3,9,3700,0,0,98028,14
"19643",456,3,2,2130,5205,2,0,0,3,8,2130,0,0,98045,8
"19644",425,3,2,1620,997,2,0,0,3,8,1540,80,0,98027,11
"19645",348,3,2,1490,2478,3,0,0,NA,8,1490,0,0,98133,12
"19646",1040.89,5,4,4180,7232,2,0,0,3,9,4180,NA,0,98052,7
"19647",299,2,2,1400,1262,2,0,0,3,8,1160,240,0,98106,13
"19648",1264,4,4,3490,9170,2,0,0,3,9,3490,0,0,98004,9
"19649",155,3,1,1300,6098,1,0,0,3,7,1300,0,0,98014,8
"19650",319.5,4,2,2730,4962,2,0,0,NA,8,2730,0,0,98002,15
"19651",274,3,2,1830,2517,2,0,0,3,8,1830,0,0,98055,16
"19652",429,5,2,2340,4500,2,0,0,3,7,2340,0,0,98059,12
"19653",267.8,3,2,1410,1899,2,0,0,3,8,1410,0,0,98106,7
"19654",369.95,3,2,1930,8254,2,0,NA,3,7,1930,0,0,98146,7
"19655",480,6,5,3028,18055,2,0,0,3,7,3028,0,0,98030,16
"19656",440,4,4,3180,4869,2,0,0,3,8,2390,790,0,98055,14
"19657",839.704,4,3,2950,NA,2,0,0,3,10,2210,740,0,98027,7
"19658",535,3,3,1430,1276,3,0,0,3,8,1430,0,0,98107,14
"19659",290,2,2,1020,1275,3,0,0,3,8,1020,0,0,98103,13
"19660",370,NA,2,1650,1793,3,0,0,3,8,1650,0,0,98133,14
"19661",405,3,2,1060,651,3,0,0,3,7,1060,0,0,98103,14
"19662",499.431,4,3,2620,6019,2,0,0,3,8,2620,0,0,98045,8
"19663",275,4,2,1830,3868,2,0,0,3,7,1830,0,0,98118,14
"19664",320,3,2,998,844,2,0,0,3,7,798,200,0,98117,14
"19665",425,4,2,2070,4427,2,0,0,3,7,2070,0,0,98065,14
"19666",1450,4,4,2860,2199,3,0,0,3,10,2860,NA,0,98102,8
"19667",340,3,2,1920,5688,1,0,3,3,9,1920,0,0,98022,14
"19668",299.9,3,2,1210,2046,2,0,0,3,9,920,290,0,98106,13
"19669",865.95,5,4,4890,12039,2,0,0,3,9,3590,1300,0,98011,7
"19670",720,4,2,3420,17038,2,0,0,3,9,3420,0,0,98034,14
"19671",460,4,4,2870,3225,2,0,3,3,9,2070,800,0,98178,15
"19672",375,3,2,1600,2042,2,0,0,3,8,1600,0,0,98027,16
"19673",386.18,2,2,960,1829,2,0,0,3,7,960,0,0,98122,16
"19674",280,3,3,NA,5639,1,0,3,3,7,1740,0,0,98022,11
"19675",359,4,2,2575,4725,2,0,0,3,8,2575,0,0,98001,10
"19676",785,5,3,3660,11995,2,0,2,3,10,3660,0,0,98065,15
"19677",425,3,2,1420,1230,2,0,0,3,8,940,480,NA,98144,12
"19678",575,5,2,3070,7200,2,0,0,3,8,3070,0,0,98059,16
"19679",465,3,2,1920,144619,1,0,0,3,8,1920,0,0,98022,7
"19680",1850,4,3,4160,10335,2,0,0,3,10,4160,NA,0,98004,7
"19681",720,4,3,3276,10801,2,0,0,3,9,3276,0,0,98166,13
"19682",390,5,4,2890,5000,1,0,0,3,7,1310,1580,0,98108,15
"19683",2205,3,2,3430,NA,2,0,0,3,10,3430,0,0,98034,7
"19684",1054.69,4,4,3390,3979,2,0,0,3,9,2610,780,0,98199,7
"19685",915,6,4,2930,14980,2,0,3,3,9,2930,0,0,98006,8
"19686",562,2,2,1300,1314,3,0,0,3,8,1300,0,0,98103,13
"19687",349,NA,2,1250,1208,2,0,0,3,7,1040,210,0,98144,14
"19688",375,4,2,2310,7800,2,0,0,3,8,2310,0,0,NA,10
"19689",479.95,2,2,1360,1336,3,0,0,3,8,1360,0,0,98107,NA
"19690",319,4,2,2020,5100,2,0,0,3,7,2020,0,0,98023,11
"19691",325,3,2,1270,1067,3,0,0,3,8,1270,0,0,98133,12
"19692",505.657,4,3,2790,8092,2,0,0,3,8,2790,0,0,98045,8
"19693",340,4,2,2320,4142,2,0,0,3,7,2320,0,0,98038,11
"19694",250,3,2,1750,6351,2,0,0,3,7,1750,0,0,98001,9
"19695",349.5,4,2,2030,4596,2,0,0,3,8,2030,0,0,98001,7
"19696",290.75,3,2,1270,865,2,0,0,3,7,1080,190,0,98118,13
"19697",715,5,3,2710,2356,2,0,0,3,8,2230,NA,0,98027,8
"19698",689.95,4,3,2520,8433,2,0,0,3,8,2520,0,0,98125,7
"19699",425,2,2,1340,1263,3,0,0,NA,8,1340,0,0,98117,13
"19700",657,2,3,1570,1281,3,0,0,3,8,1570,0,0,98107,7
"19701",359.95,4,4,2690,5564,2,NA,0,3,7,2690,0,0,98038,14
"19702",319.9,4,3,2475,4276,2,0,0,3,7,2475,0,0,98002,7
"19703",532,3,4,2260,2050,2,0,0,3,9,1170,1090,0,98118,11
"19704",291,2,1,840,863,3,0,0,3,8,840,0,0,98103,NA
"19705",675,3,3,NA,1330,2,0,0,3,8,1030,690,0,98112,17
"19706",885,3,2,2940,6500,3,0,0,3,9,2940,0,0,98136,7
"19707",1450,5,4,4170,9090,2,0,0,3,10,4170,0,0,98004,13
"19708",780,6,4,4310,10000,2,0,0,3,8,2950,1360,0,98074,13
"19709",839.95,4,3,3010,7200,NA,0,0,3,9,3010,0,0,98033,7
"19710",645,3,2,2170,1984,2,0,0,3,8,2170,0,0,98027,13
"19711",263,3,2,1584,3200,2,0,0,3,7,1584,0,0,98002,10
"19712",345,2,2,1110,1290,3,0,0,3,8,1110,0,0,NA,15
"19713",505,4,2,2420,NA,2,0,0,3,8,2420,0,0,98059,8
"19714",522.5,2,2,1430,1210,2,0,0,3,8,1340,90,0,98115,16
"19715",400,3,NA,2393,4788,2,0,0,3,8,2393,0,0,98055,9
"19716",543,3,2,1240,949,3,0,0,3,8,1240,0,0,98103,13
"19717",495,4,2,2980,12075,1,0,0,3,8,1910,1070,0,98056,14
"19718",549.995,4,4,2970,6587,2,0,0,3,8,2260,710,NA,98059,7
"19719",327.555,3,2,2329,5720,2,0,0,3,NA,2329,0,0,98030,11
"19720",690,5,3,3340,9075,2,0,0,3,8,2600,740,0,98065,16
"19721",673,4,2,2580,2875,2,0,0,3,9,2580,0,0,98116,6
"19722",384.435,3,2,2029,3906,2,0,0,3,9,2029,0,0,98003,7
"19723",780,4,3,3430,6500,2,0,0,3,9,3050,380,0,98052,15
"19724",1375,5,4,3330,5042,2,0,2,3,9,2470,860,0,98103,7
"19725",950.968,5,4,3220,5081,2,0,0,3,8,3220,0,0,98052,8
"19726",334.95,NA,2,1240,750,2,0,0,3,7,1150,90,0,98027,13
"19727",489,3,4,1500,1249,NA,0,0,3,8,1240,260,0,98107,17
"19728",600,3,3,3530,8345,NA,0,0,3,10,3530,0,0,98028,15
"19729",282,3,2,1260,915,2,0,0,3,8,1020,240,0,98106,14
"19730",442,4,4,4168,8485,2,0,0,3,10,3222,946,NA,98023,14
"19731",220,2,2,1030,2850,2,0,0,3,7,1030,0,0,98038,26
"19732",489,NA,2,3080,5598,2,0,0,3,8,3080,0,0,98055,15
"19733",250,3,2,1072,4339,2,0,0,3,7,1072,0,0,98042,12
"19734",484.259,4,3,2790,5000,2,0,0,3,8,2790,NA,0,98045,7
"19735",1680,3,2,4090,16972,2,0,2,3,11,3590,500,0,98177,14
"19736",450,3,2,1800,4357,2,0,0,3,8,1800,0,0,98065,8
"19737",299,2,2,830,1276,NA,0,0,3,7,830,0,0,98122,16
"19738",450,3,2,2280,4557,2,0,0,3,8,2280,0,0,98028,11
"19739",585,4,3,2110,1286,2,0,0,3,9,1710,400,0,98029,NA
"19740",660,3,2,1570,1680,3,0,0,3,8,1570,0,0,98103,7
"19741",301.5,2,2,830,1333,2,0,0,3,7,830,0,0,98136,16
"19742",949.95,4,4,4120,8258,2,0,0,3,10,4120,0,0,98075,9
"19743",759.99,4,2,2540,5760,2,0,0,3,9,2540,0,0,98029,12
"19744",355,4,3,2050,4000,2,0,0,3,8,2050,0,0,98001,7
"19745",889.95,4,3,3080,7242,2,0,0,3,9,3080,0,0,98033,7
"19746",629.8,3,2,2390,1984,2,0,0,3,8,2220,170,0,98027,13
"19747",745,4,2,3170,5100,2,0,0,3,9,3170,0,0,98056,9
"19748",379.9,2,2,1240,1331,2,0,0,3,7,1050,190,0,98144,14
"19749",335,3,2,1090,1139,2,0,0,3,8,960,130,0,98126,12
"19750",809,5,4,4630,6324,2,0,0,3,9,3210,1420,0,98065,15
"19751",569.95,4,2,3230,5899,2,0,0,3,NA,3230,0,0,98065,9
"19752",723,4,4,3510,9263,2,0,0,3,10,3510,0,0,98065,20
"19753",282,4,2,1785,2552,2,0,0,3,8,1785,0,0,98030,12
"19754",569.9,5,3,2360,3873,2,0,0,3,8,NA,370,0,98108,15
"19755",385,4,2,2340,9716,1,0,0,3,NA,2340,0,0,98146,12
"19756",420,3,2,1620,1075,3,0,0,3,8,1540,80,0,98027,12
"19757",2250,3,3,3890,3452,2,0,0,3,12,2890,1000,0,98102,15
"19758",1205,4,4,NA,5335,2,0,2,3,9,3140,450,0,98115,15
"19759",292,4,3,1984,4460,2,0,0,3,7,1984,0,0,98002,9
"19760",645,3,2,1640,1023,3,0,0,3,8,1640,0,0,98105,7
"19761",304.5,4,2,1350,942,3,0,0,3,7,1350,0,0,98027,13
"19762",489.5,4,4,2730,5707,2,0,0,3,8,2000,730,0,98019,10
"19763",1583,4,4,5610,11063,3,0,0,3,11,4750,860,0,98074,15
"19764",390,2,1,962,1992,2,NA,0,3,7,962,0,0,98115,9
"19765",815,4,4,3040,4006,2,0,0,3,8,2350,690,0,98029,8
"19766",719,3,4,2540,10578,2,0,1,3,9,2010,530,0,98006,7
"19767",331.21,4,2,2240,4800,2,0,0,3,8,2240,0,0,98001,7
"19768",245,3,2,1260,1270,2,0,0,3,NA,1040,220,0,98133,16
"19769",465,5,4,3210,7200,2,0,0,3,8,2410,800,0,98019,10
"19770",580,3,2,1620,1171,3,0,4,3,8,1470,150,0,98103,13
"19771",540,3,2,1580,1972,2,0,2,3,8,1180,400,0,98116,14
"19772",399,3,2,1430,1250,3,0,0,3,7,1430,0,0,98103,14
"19773",328,4,2,1850,5388,2,0,0,3,8,1850,0,0,98038,12
"19774",701,4,2,3340,5314,2,0,0,3,10,3340,0,0,98065,11
"19775",408,3,3,2670,4800,2,0,0,NA,8,2670,0,0,98038,7
"19776",2641.1,5,4,4660,16200,2,0,2,3,11,4660,0,0,98004,16
"19777",445,3,2,1550,930,2,0,0,3,8,1060,490,0,98144,NA
"19778",672.5,4,2,3470,6651,2,0,0,3,9,3470,0,0,98065,16
"19779",538,3,2,3010,7014,2,0,0,3,8,3010,0,0,98059,12
"19780",450,5,4,3931,9497,2,0,0,3,10,2650,1281,0,98023,7
"19781",362.5,3,2,1800,2700,2,NA,0,3,8,1800,0,0,98126,10
"19782",414.95,3,2,1570,1551,3,0,0,3,8,1570,0,0,98103,13
"19783",679.95,3,2,2230,3939,2,0,0,3,8,2230,0,0,98133,7
"19784",290,4,2,2423,7292,2,0,NA,3,8,2423,0,0,98023,16
"19785",230,3,2,1160,1174,2,0,0,3,7,790,370,0,98106,14
"19786",439.95,2,2,1440,4666,1,0,0,3,8,1440,0,0,98053,11
"19787",349.9,4,2,2052,3723,2,0,0,3,8,2052,0,0,98003,7
"19788",550,5,2,2780,9272,2,0,0,3,8,2780,0,0,98126,7
"19789",1050,4,4,3720,5750,2,0,2,3,9,2960,760,0,98116,15
"19790",655,2,2,1460,1851,2,0,0,3,9,1180,280,0,98119,7
"19791",385,3,4,1370,1540,2,NA,0,3,8,1100,270,0,98116,15
"19792",729.999,6,4,3600,6110,2,0,0,3,9,2510,1090,0,98118,9
"19793",523.95,3,2,1420,1282,NA,0,0,3,8,1420,0,0,98103,15
"19794",369,2,2,980,895,2,0,0,3,8,670,310,0,98116,12
"19795",509.9,3,2,1790,2700,2,0,0,3,8,1790,0,0,98027,11
"19796",282,3,NA,2010,5399,2,0,0,3,7,2010,0,0,98042,15
"19797",387.865,3,2,2370,4200,2,0,0,3,8,2370,0,0,98038,7
"19798",385,4,2,2560,6238,2,0,0,3,8,2560,0,0,98178,14
"19799",536,3,2,1900,6224,2,0,0,3,7,1900,0,0,98075,16
"19800",395,2,2,1350,1493,2,0,0,3,8,1050,300,0,98136,14
"19801",545,4,3,2650,6717,2,0,0,3,10,2650,0,0,98056,7
"19802",715,4,2,3020,7035,2,NA,4,3,9,3020,0,0,98065,20
"19803",348,3,2,1500,2255,2,0,0,3,7,1500,0,0,98029,16
"19804",455,3,2,1320,1014,3,0,0,3,9,1320,0,0,98122,6
"19805",575,4,3,3120,NA,2,0,0,3,10,3120,0,0,98065,11
"19806",449.95,3,2,1540,1270,3,0,0,3,7,NA,0,0,98103,7
"19807",364,3,2,1800,2790,2,0,0,3,8,1800,0,NA,98126,10
"19808",932.99,4,2,3640,6389,2,0,0,3,9,3640,0,0,98052,7
"19809",710,3,2,2440,4153,2,0,0,3,9,2440,0,0,98052,18
"19810",949.99,4,4,3970,7314,2,0,0,3,9,3970,0,0,98074,7
"19811",326.989,3,2,2060,4200,2,0,0,3,NA,2060,0,0,98038,7
"19812",335.606,3,2,2538,4600,2,0,0,3,8,2538,0,0,98092,8
"19813",1532.5,5,4,4270,8076,2,0,0,3,11,3400,870,0,98033,14
"19814",299.95,3,2,1320,3150,2,0,0,3,7,NA,0,0,98118,16
"19815",962,4,3,3340,5700,2,0,0,3,11,3340,0,0,98059,8
"19816",395.825,NA,2,1590,1679,2,0,0,3,8,1590,0,0,98029,9
"19817",419.354,5,3,2710,4500,2,0,0,NA,8,2710,0,0,98038,7
"19818",920,4,3,3140,7258,2,0,1,3,10,3140,0,0,98034,15
"19819",366,3,2,1445,1028,2,0,0,3,7,1300,145,0,98027,16
"19820",480,4,2,2430,5000,2,0,0,3,7,2430,0,0,98065,12
"19821",388,3,NA,1370,915,2,0,0,3,8,1100,270,0,98116,15
"19822",2320,4,4,5050,9520,2,0,0,3,11,3610,1440,0,98004,14
"19823",730,3,2,1860,1290,2,0,0,3,9,1240,620,0,98122,11
"19824",950,5,4,5330,6000,2,0,2,3,10,3570,1760,0,98027,15
"19825",358.99,3,3,1710,2171,2,0,0,3,7,1400,310,0,98106,7
"19826",398.651,4,2,NA,4120,2,0,0,3,8,2650,0,0,98146,7
"19827",530,4,2,2590,7891,2,0,0,3,9,2590,0,0,98056,15
"19828",610.36,4,2,2610,5562,2,0,0,3,9,2610,0,0,98056,8
"19829",436.11,3,2,1770,1235,3,0,0,3,8,1600,170,0,98103,14
"19830",925,NA,3,3730,8014,2,0,0,3,10,3730,0,0,98074,9
"19831",449.95,4,2,2420,5244,2,0,0,3,9,2420,0,0,98166,14
"19832",760,4,2,3330,7399,2,0,0,3,9,3330,0,0,98052,12
"19833",293,3,2,1910,3481,2,0,0,3,8,1910,NA,0,98055,12
"19834",695,2,2,2170,7665,1,0,2,3,8,2170,0,0,98053,8
"19835",285,3,2,2437,5136,2,0,0,3,7,2437,0,0,98002,10
"19836",1255.78,5,4,4180,12042,2,0,NA,3,10,4180,0,0,98075,7
"19837",379.9,3,2,NA,2791,2,0,0,3,8,1800,0,0,98126,10
"19838",472,5,2,2570,7412,2,0,0,3,8,2570,0,0,98019,15
"19839",300,4,2,2090,5195,2,0,0,3,7,2090,0,NA,98031,14
"19840",272,4,2,2789,3960,2,0,0,3,7,2789,0,0,98001,14
"19841",418.395,4,2,2906,5893,2,0,0,3,9,2906,0,0,NA,7
"19842",465,5,2,2550,6405,2,0,0,3,7,2550,0,0,98065,13
"19843",659.95,4,3,3550,9400,2,0,0,3,9,3550,0,0,98059,7
"19844",484.95,3,2,1590,926,3,0,0,3,8,1590,0,0,98136,7
"19845",359,3,2,1950,1968,2,0,0,4,7,1160,790,0,98056,42
"19846",519,4,2,3250,4500,2,0,0,3,8,3250,0,0,98059,12
"19847",1710,5,4,4590,14685,2,0,0,3,10,4590,0,0,98033,12
"19848",535,4,3,3070,7201,2,0,0,3,9,3070,0,0,98059,15
"19849",622.95,4,3,3030,7644,2,0,0,3,8,2830,200,0,98065,15
"19850",515,3,2,2610,NA,2,0,0,3,8,2610,0,0,98059,16
"19851",330,4,4,3150,6202,2,0,0,3,7,NA,0,0,98042,16
"19852",318,3,2,1240,983,3,0,0,3,8,1240,0,0,98133,12
"19853",439,3,2,NA,2801,2,0,0,3,7,1680,0,0,98011,10
"19854",540,3,2,2220,5279,2,0,0,3,8,2220,0,0,98146,15
"19855",1079,4,3,4800,12727,2,0,0,3,10,4800,0,0,98059,10
"19856",435,4,2,3100,4699,2,0,0,3,9,3100,0,0,98038,11
"19857",2700,4,4,7850,89651,2,0,0,3,12,7850,0,0,98027,15
"19858",1100,4,3,3590,5625,2,0,0,3,10,3590,0,0,98052,9
"19859",293.467,4,2,1590,942,3,0,0,3,7,1590,0,0,98027,13
"19860",328,3,2,2242,4800,2,0,0,3,8,2242,0,0,98092,8
"19861",550,3,4,2490,3582,2,0,0,3,8,1720,770,0,98027,16
"19862",649,3,2,1530,1442,3,0,0,3,9,1530,0,0,98107,6
"19863",435,4,NA,2150,3143,2,0,0,3,7,2150,0,0,98059,11
"19864",625,3,2,2440,4800,2,0,0,3,10,2440,0,0,98106,7
"19865",415,3,2,1270,1483,3,0,0,3,8,1270,0,0,98115,14
"19866",400,3,2,1450,4706,2,0,0,3,7,1450,0,0,NA,12
"19867",979,3,2,2690,4047,3,0,0,3,10,2690,0,0,NA,7
"19868",625.25,4,2,2755,4831,2,0,0,3,7,2755,0,0,98053,18
"19869",665,4,4,2650,3474,2,0,0,NA,8,2230,420,0,98027,10
"19870",589.5,3,3,2310,3075,2,0,0,3,8,1730,580,0,98116,16
"19871",437,2,3,1460,1452,2,0,0,3,8,1140,320,0,98136,14
"19872",320,3,1,1400,9000,1,0,0,5,7,1400,0,0,98059,62
"19873",333.5,3,2,2196,7475,2,0,NA,3,8,2196,0,0,98030,15
"19874",430,3,2,2020,2750,2,0,NA,3,8,1680,340,0,98108,13
"19875",995.5,5,4,4280,8465,2,0,0,3,10,4280,0,0,98034,7
"19876",427.874,3,3,2340,5002,2,0,0,3,8,2340,0,0,98045,8
"19877",334.99,4,2,2220,4228,NA,0,0,3,8,2220,0,0,98146,7
"19878",909.5,4,4,4420,5940,2,0,0,3,10,3410,1010,0,98027,15
"19879",210,3,2,1580,4961,2,0,0,3,7,1580,0,0,98042,NA
"19880",952.99,4,3,NA,6558,2,0,0,3,9,3550,0,0,98052,8
"19881",622.5,2,2,1510,851,3,0,0,3,8,1420,90,0,98107,8
"19882",515,3,4,1360,1419,2,0,0,3,8,1040,320,0,98107,14
"19883",350,3,2,2040,13590,2,0,0,3,8,2040,0,0,98042,12
"19884",310,1,2,1120,912,3,0,0,3,7,1120,0,0,98144,10
"19885",700,4,4,4490,5099,2,0,0,3,9,3390,1100,0,98065,15
"19886",907.687,4,2,3560,6786,2,0,0,3,9,2930,630,0,98075,7
"19887",741.5,2,2,2150,5760,1,0,0,3,8,2150,0,NA,98053,11
"19888",395,3,2,NA,5088,2,0,0,3,8,1840,290,0,98019,10
"19889",559.95,5,3,2990,6370,2,0,0,3,8,2990,0,0,98059,7
"19890",215,4,2,1847,8000,2,0,0,3,7,1847,0,0,98001,13
"19891",390,4,2,2610,7227,2,0,0,3,9,2610,0,0,98010,10
"19892",425,3,2,1670,107157,1,0,0,3,7,1670,0,0,98022,14
"19893",472,3,2,1860,415126,2,0,0,3,7,1860,0,0,98038,15
"19894",1330,4,4,3440,9776,2,0,0,3,10,3440,0,0,98040,15
"19895",695,4,4,3510,9364,2,0,0,3,10,3510,0,0,98065,20
"19896",545,3,2,1740,1279,3,0,0,3,8,1740,0,0,98116,13
"19897",389.95,4,2,2240,5500,2,NA,0,3,8,2240,0,0,98056,8
"19898",380,3,2,1550,1485,3,0,0,3,8,1550,0,0,98103,10
"19899",288.79,4,2,1390,745,NA,0,0,3,7,1390,0,0,98027,13
"19900",432.5,3,3,2500,6000,2,0,0,3,8,2500,0,0,98058,9
"19901",615,3,4,2710,3326,2,0,0,3,8,1650,1060,NA,98027,16
"19902",500,3,2,1720,3012,2,0,0,3,9,NA,0,0,98133,10
"19903",615,3,2,1760,1146,3,0,0,3,9,1760,0,0,98122,7
"19904",500,4,NA,2270,8196,1,0,0,5,7,1150,1120,0,98034,58
"19905",622,3,4,1690,1765,2,0,0,NA,8,1370,320,0,98103,15
"19906",802.945,5,4,4000,9234,2,0,0,3,9,4000,0,0,98024,6
"19907",1260,4,2,2880,9003,2,0,0,3,10,2880,0,0,98033,13
"19908",598.95,3,2,1480,1531,3,0,0,3,8,1480,0,0,98107,7
"19909",430,3,2,1950,4949,NA,0,0,3,7,1950,0,0,98065,12
"19910",515,4,3,2700,5150,2,0,0,NA,9,2700,0,0,98065,12
"19911",1262,2,3,2210,3917,2,0,0,3,10,1500,710,0,98122,13
"19912",400,4,4,2370,3692,2,0,0,3,8,2370,0,0,98056,8
"19913",390,3,2,1310,1254,2,0,0,3,7,850,460,0,98116,14
"19914",450,3,2,2410,4293,2,NA,0,3,7,2410,0,0,98065,14
"19915",804.995,5,2,3360,5402,2,0,0,3,9,3360,0,0,98074,7
"19916",825,4,3,3040,4155,2,0,0,3,8,2350,690,0,98029,8
"19917",435,4,NA,2140,6355,2,0,0,3,7,2140,0,0,98065,19
"19918",398,3,2,1720,1715,2,0,0,3,7,1240,480,0,98136,17
"19919",411.605,4,2,NA,3960,2,0,0,3,9,2658,0,0,98092,7
"19920",315,3,3,1480,983,2,0,0,3,8,1180,300,0,98106,8
"19921",455,2,2,1350,1209,3,0,0,3,8,1350,0,0,98199,8
"19922",452.95,3,2,1150,1194,2,0,0,3,8,1020,130,0,98107,15
"19923",380,3,2,1690,1468,2,0,0,3,8,1380,310,0,98108,13
"19924",340,2,2,1270,1916,2,NA,0,3,8,1270,0,0,98108,9
"19925",409.95,3,2,2655,5080,2,0,0,3,8,2655,0,0,98023,8
"19926",360,2,1,880,1165,NA,0,0,3,8,880,0,0,98122,16
"19927",1595,4,4,4645,7757,2,0,0,3,10,3855,790,0,98112,15
"19928",440,3,2,1270,1443,3,0,0,3,8,1270,0,0,98115,14
"19929",730,2,2,1728,95950,1,0,3,3,9,1728,0,0,98070,9
"19930",408,3,2,1950,7221,1,0,0,4,8,1950,0,0,98188,15
"19931",820,4,2,3170,3862,3,0,0,3,8,3170,0,0,98034,13
"19932",360,2,2,NA,1244,2,0,0,3,7,963,270,0,98136,14
"19933",339.99,3,2,2570,4600,2,0,0,3,8,2570,0,0,98092,7
"19934",515,3,2,1560,1020,3,0,0,3,8,1560,0,0,98122,7
"19935",541,3,2,1630,1166,2,0,0,3,8,1020,610,0,98107,8
"19936",375,4,2,2510,7245,2,0,0,3,9,2510,0,0,98146,14
"19937",320,4,2,2223,5780,2,0,0,3,8,2223,0,0,98042,11
"19938",325,2,2,1230,1058,2,0,0,3,7,1160,70,0,98027,13
"19939",740,5,3,3050,7520,2,0,0,3,8,3050,0,0,98056,7
"19940",450,5,3,2710,6220,2,0,0,3,8,2710,0,0,98038,7
"19941",455,4,2,2090,4400,2,0,0,3,8,2090,0,0,98118,10
"19942",292.5,3,2,1440,1068,2,0,0,3,8,1160,280,0,98106,15
"19943",650,3,2,2500,51836,1,0,0,3,9,1510,990,0,98027,8
"19944",530,4,3,2740,7872,2,0,0,3,10,2740,0,0,98056,6
"19945",829.995,5,3,3360,6120,2,0,0,3,9,3360,0,0,98074,7
"19946",395,4,3,2280,5013,2,0,0,3,8,2280,0,0,98019,12
"19947",859.99,4,3,NA,5500,2,0,0,3,9,3520,0,0,98074,7
"19948",342.5,2,2,1320,826,2,0,0,3,8,1100,220,0,98144,13
